Date,Adj Close,daily_return
05-04-17,61.43799591,-0.00258649
06-04-17,61.59731674,0.002593197
07-04-17,61.55046463,-0.000760619
10-04-17,61.40987015,-0.002284215
11-04-17,61.36302948,-0.000762755
12-04-17,61.12874222,-0.003818052
13-04-17,60.86634445,-0.004292543
17-04-17,61.36302948,0.008160257
18-04-17,61.27870178,-0.001374243
19-04-17,60.95069122,-0.005352766
20-04-17,61.38177872,0.007072725
21-04-17,62.22518539,0.013740343
24-04-17,63.28414154,0.017018128
25-04-17,63.64962769,0.00577532
26-04-17,63.56528091,-0.001325173
27-04-17,63.97759628,0.006486487
28-04-17,64.15566254,0.00278326
01-05-17,65.04595184,0.013877018
02-05-17,64.94285583,-0.001584972
03-05-17,64.73669434,-0.003174506
04-05-17,64.48365784,-0.003908703
05-05-17,64.66171265,0.002761239
08-05-17,64.60549164,-0.000869464
09-05-17,64.69920349,0.001450525
10-05-17,64.95223236,0.00391085
11-05-17,64.15566254,-0.012263933
12-05-17,64.08068848,-0.001168627
15-05-17,64.12755585,0.000731381
16-05-17,65.4187851,0.020135326
17-05-17,63.59973907,-0.027806172
18-05-17,63.81651688,0.00340847
19-05-17,63.7976799,-0.000295174
22-05-17,64.51397705,0.011227636
23-05-17,64.7307663,0.003360345
24-05-17,64.81558228,0.001310289
25-05-17,65.61669922,0.012359944
26-05-17,65.93714142,0.004883546
30-05-17,66.36127472,0.006432388
31-05-17,65.8240509,-0.008095441
01-06-17,66.06910706,0.003722897
02-06-17,67.63363647,0.023680196
05-06-17,68.12375641,0.007246689
06-06-17,68.34992981,0.003320037
07-06-17,68.22741699,-0.001792435
08-06-17,67.81271362,-0.006078251
09-06-17,66.27645111,-0.022654491
12-06-17,65.76750183,-0.007679187
13-06-17,66.58747101,0.012467695
14-06-17,66.22930908,-0.005378819
15-06-17,65.88059998,-0.005265178
16-06-17,65.97485352,0.001430672
19-06-17,66.79481506,0.012428395
20-06-17,65.89002228,-0.013545854
21-06-17,66.22930908,0.00514929
22-06-17,66.21989441,-0.000142153
23-06-17,67.11527252,0.013521286
26-06-17,66.47438049,-0.009549124
27-06-17,65.23028564,-0.018715403
28-06-17,65.78635406,0.008524697
29-06-17,64.55168915,-0.018767797
30-06-17,64.96638489,0.006424243
03-07-17,64.25006866,-0.011025952
05-07-17,65.1077652,0.013349348
06-07-17,64.6270752,-0.00738299
07-07-17,65.46590424,0.01297953
10-07-17,65.95601654,0.007486528
11-07-17,65.96543121,0.000142742
12-07-17,67.05872345,0.016573715
13-07-17,67.64306641,0.008713899
14-07-17,68.59499359,0.014072798
17-07-17,69.13223267,0.007832045
18-07-17,69.08508301,-0.000682021
19-07-17,69.61288452,0.007639877
20-07-17,69.95219421,0.004874237
21-07-17,69.54692078,-0.005793577
24-07-17,69.36782837,-0.002575131
25-07-17,69.92391968,0.008016559
26-07-17,69.79196167,-0.001887165
27-07-17,68.95314789,-0.012018774
28-07-17,68.84004211,-0.001640328
31-07-17,68.51959229,-0.004654992
01-08-17,68.40651703,-0.001650262
02-08-17,68.10488892,-0.004409348
03-08-17,68.00122833,-0.001522073
04-08-17,68.50074768,0.00734574
07-08-17,68.23685455,-0.003852412
08-08-17,68.60442352,0.005386663
09-08-17,68.30283356,-0.004396072
10-08-17,67.3037796,-0.01462683
11-08-17,68.33107758,0.0152636
14-08-17,69.35842133,0.015034795
15-08-17,69.37735748,0.000273019
16-08-17,69.78479767,0.005872812
17-08-17,68.6003952,-0.016972213
18-08-17,68.6856842,0.001243273
21-08-17,68.3635025,-0.004690667
22-08-17,69.32051849,0.013998932
23-08-17,68.90361786,-0.006014102
24-08-17,68.87516785,-0.000412896
25-08-17,68.99833679,0.001788292
28-08-17,69.00782013,0.000137443
29-08-17,69.21630096,0.003021119
30-08-17,70.12590027,0.013141403
31-08-17,70.84603119,0.010269115
01-09-17,70.05958557,-0.011100772
05-09-17,69.74689484,-0.004463211
06-09-17,69.54793549,-0.002852591
07-09-17,70.43857574,0.012806135
08-09-17,70.0974884,-0.004842337
11-09-17,70.83654785,0.010543309
12-09-17,70.76074219,-0.001070149
13-09-17,71.26293945,0.007097117
14-09-17,70.84603119,-0.005850282
15-09-17,71.35767365,0.007221893
18-09-17,71.21556091,-0.001991555
19-09-17,71.48087311,0.003725481
20-09-17,71.00708771,-0.006628142
21-09-17,70.31542206,-0.009740797
22-09-17,70.5049057,0.002694766
25-09-17,69.41526794,-0.015454779
26-09-17,69.41526794,0
27-09-17,69.97431946,0.008053726
28-09-17,69.99326324,0.000270725
29-09-17,70.58071899,0.008393033
02-10-17,70.69441223,0.001610826
03-10-17,70.3628006,-0.004690776
04-10-17,70.77021027,0.005790129
05-10-17,71.98303986,0.017137572
06-10-17,72.01147461,0.00039502
09-10-17,72.28624725,0.003815679
10-10-17,72.28624725,0
11-10-17,72.40942383,0.001704011
12-10-17,73.0727005,0.009160088
13-10-17,73.42327118,0.00479756
16-10-17,73.57486725,0.002064687
17-10-17,73.51803589,-0.000772429
18-10-17,73.53697205,0.000257572
19-10-17,73.82124329,0.003865691
20-10-17,74.67401123,0.011551796
23-10-17,74.69296265,0.000253789
24-10-17,74.72137451,0.000380382
25-10-17,74.50344849,-0.002916515
26-10-17,74.62663269,0.001653403
27-10-17,79.41159058,0.064118636
30-10-17,79.48739624,0.000954592
31-10-17,78.81466675,-0.008463348
01-11-17,78.81466675,0
02-11-17,79.63900757,0.010459231
03-11-17,79.72426605,0.001070562
06-11-17,80.03697205,0.003922344
07-11-17,79.84745789,-0.002367833
08-11-17,80.12223053,0.00344122
09-11-17,79.67689514,-0.0055582
10-11-17,79.46845245,-0.0026161
13-11-17,79.52529144,0.00071524
14-11-17,79.63900757,0.001429937
15-11-17,79.02002716,-0.007772327
16-11-17,79.22950745,0.002650977
17-11-17,78.46770477,-0.009615138
20-11-17,78.5914917,0.001577553
21-11-17,79.72471619,0.014419175
22-11-17,79.14381409,-0.007286349
24-11-17,79.28665161,0.001804784
27-11-17,79.86755371,0.007326607
28-11-17,80.8293457,0.012042337
29-11-17,79.36283875,-0.018143249
30-11-17,80.15322876,0.009959195
01-12-17,80.23894501,0.001069405
04-12-17,77.21069336,-0.037740422
05-12-17,77.6963501,0.006290019
06-12-17,78.82955933,0.014585102
07-12-17,78.55339813,-0.00350327
08-12-17,80.1437149,0.020245041
11-12-17,81.16264343,0.012713767
12-12-17,81.49594879,0.004106635
13-12-17,81.27690887,-0.00268774
14-12-17,80.64840698,-0.007732847
15-12-17,82.70533752,0.025504912
18-12-17,82.25775909,-0.005411724
19-12-17,81.73401642,-0.006367091
20-12-17,81.43881989,-0.003611673
21-12-17,81.41976166,-0.000234019
22-12-17,81.42927551,0.000116849
26-12-17,81.32453918,-0.001286224
27-12-17,81.61974335,0.003629952
28-12-17,81.62926483,0.000116657
29-12-17,81.45786285,-0.002099761
02-01-18,81.84828949,0.004792989
03-01-18,82.22919464,0.004653795
04-01-18,82.95292664,0.0088014
05-01-18,83.98138428,0.012398087
08-01-18,84.06710052,0.001020658
09-01-18,84.00996399,-0.000679654
10-01-18,83.62905121,-0.004534138
11-01-18,83.87664032,0.002960563
12-01-18,85.32409668,0.017256966
16-01-18,84.13374329,-0.013950964
17-01-18,85.8383255,0.020260387
18-01-18,85.80023956,-0.000443694
19-01-18,85.70502472,-0.001109727
22-01-18,87.2381897,0.017888858
23-01-18,87.51435089,0.0031656
24-01-18,87.43817139,-0.00087048
25-01-18,87.92381287,0.005554113
26-01-18,89.57126617,0.018737282
29-01-18,89.4379425,-0.001488465
30-01-18,88.31425476,-0.012563882
31-01-18,90.475914,0.024476901
01-02-18,89.76169586,-0.007894014
02-02-18,87.40006256,-0.026310034
05-02-18,83.80045319,-0.041185432
06-02-18,86.9715271,0.037840773
07-02-18,85.33363342,-0.018832528
08-02-18,80.95315552,-0.051333545
09-02-18,83.97187805,0.037289745
12-02-18,84.87651825,0.010773133
13-02-18,85.54312897,0.007853889
14-02-18,86.88257599,0.015658149
15-02-18,88.65257263,0.020372286
16-02-18,88.02109528,-0.007123057
20-02-18,88.70996094,0.007826143
21-02-18,87.53317261,-0.013265572
22-02-18,87.76278687,0.002623168
23-02-18,89.99202728,0.025400748
26-02-18,91.29319,0.014458644
27-02-18,90.1259613,-0.012785496
28-02-18,89.7145462,-0.00456489
01-03-18,88.83434296,-0.009811154
02-03-18,89.0256958,0.002154041
05-03-18,89.59018707,0.006340768
06-03-18,89.28401184,-0.003417509
07-03-18,89.80067444,0.005786731
08-03-18,90.34602356,0.006072884
09-03-18,92.36476898,0.022344596
12-03-18,92.58481598,0.002382369
13-03-18,90.32688904,-0.024387659
14-03-18,89.79109192,-0.005931757
15-03-18,90.10681915,0.003516242
16-03-18,90.50867462,0.004459768
19-03-18,88.872612,-0.018076307
20-03-18,89.10222626,0.002583634
21-03-18,88.48035431,-0.006979309
22-03-18,85.90670013,-0.029087295
23-03-18,83.40957642,-0.029067858
26-03-18,89.72413635,0.075705455
27-03-18,85.60051727,-0.045958861
28-03-18,85.52398682,-0.000894042
29-03-18,87.32268524,0.021031508
02-04-18,84.69161987,-0.030130376
03-04-18,85.83014679,0.013443206
04-04-18,88.33683014,0.029205162
05-04-18,88.38466644,0.000541522
06-04-18,86.32767487,-0.023273172
09-04-18,86.84430695,0.005984548
10-04-18,88.86304474,0.023245482
11-04-18,87.88716888,-0.010981796
12-04-18,89.53277588,0.018724087
13-04-18,89.05440521,-0.005342967
16-04-18,90.09726715,0.011710391
17-04-18,91.9151001,0.020176338
18-04-18,92.26909637,0.00385134
19-04-18,91.95335388,-0.003421974
20-04-18,90.89134216,-0.011549461
23-04-18,91.22622681,0.00368445
24-04-18,89.09266663,-0.023387575
25-04-18,88.31770325,-0.008698397
26-04-18,90.18334961,0.021124263
27-04-18,91.67590332,0.016550214
30-04-18,89.47535706,-0.024003541
01-05-18,90.89134216,0.01582542
02-05-18,89.46579742,-0.015684054
03-05-18,90.00158691,0.005988763
04-05-18,91.04444122,0.011587066
07-05-18,92.05860901,0.011139261
08-05-18,91.66633606,-0.004261122
09-05-18,92.74745941,0.011794115
10-05-18,93.67552185,0.010006338
11-05-18,93.47457886,-0.002145096
14-05-18,93.79031372,0.003377762
15-05-18,93.11102295,-0.007242654
16-05-18,93.35126495,0.002580167
17-05-18,92.41917419,-0.009984768
18-05-18,92.59213257,0.001871456
21-05-18,93.78366089,0.01286857
22-05-18,93.68756866,-0.001024616
23-05-18,94.80220795,0.011897409
24-05-18,94.46587372,-0.003547747
25-05-18,94.5139389,0.00050881
29-05-18,94.1776123,-0.003558487
30-05-18,95.08087921,0.0095911
31-05-18,94.97515869,-0.001111901
01-06-18,96.84893036,0.019729071
04-06-18,97.69452667,0.008731086
05-06-18,98.19418335,0.00511448
06-06-18,98.48244476,0.002935626
07-06-18,96.93540955,-0.015708741
08-06-18,97.65607452,0.007434486
11-06-18,97.09876251,-0.005706885
12-06-18,97.34858704,0.002572891
13-06-18,96.90657043,-0.004540555
14-06-18,97.45428467,0.005651982
15-06-18,96.21472931,-0.012719352
18-06-18,96.9161911,0.007290586
19-06-18,96.9161911,0
20-06-18,97.88669586,0.010013856
21-06-18,97.18524933,-0.007165903
22-06-18,96.48377991,-0.007217859
25-06-18,94.54277039,-0.02011747
26-06-18,95.20579529,0.007012962
27-06-18,93.72599792,-0.015543144
28-06-18,94.77337646,0.011174899
29-06-18,94.75415039,-0.000202864
02-07-18,96.09940338,0.014197299
03-07-18,95.17696381,-0.009598806
05-07-18,95.85919952,0.007168076
06-07-18,97.20446777,0.014033794
09-07-18,97.86746979,0.006820695
10-07-18,98.12692261,0.002651063
11-07-18,97.99239349,-0.00137097
12-07-18,100.1159821,0.021670953
13-07-18,101.3074875,0.011901251
16-07-18,100.8078308,-0.00493208
17-07-18,101.8071442,0.009913053
18-07-18,101.0096054,-0.007833819
19-07-18,100.3177567,-0.006849336
20-07-18,102.1146317,0.017911834
23-07-18,103.7481689,0.015997093
24-07-18,103.4502869,-0.002871203
25-07-18,106.4963455,0.029444661
26-07-18,105.3336563,-0.010917644
27-07-18,103.4695129,-0.017697509
30-07-18,101.2498322,-0.02145251
31-07-18,101.9320831,0.006738292
01-08-18,102.1242599,0.001885342
02-08-18,103.3638077,0.012137642
03-08-18,103.8154221,0.004369173
06-08-18,103.9019165,0.000833156
07-08-18,104.6225739,0.006935939
08-08-18,105.2087326,0.005602603
09-08-18,105.3816986,0.001644027
10-08-18,104.7378998,-0.006109209
13-08-18,103.9787979,-0.007247633
14-08-18,105.2759857,0.012475503
15-08-18,103.8484039,-0.013560374
16-08-18,103.8291016,-0.000185871
17-08-18,103.7712479,-0.000557201
20-08-18,103.0863724,-0.006599858
21-08-18,102.2278824,-0.008327871
22-08-18,103.2696381,0.010190524
23-08-18,103.7519455,0.00467037
24-08-18,104.5622025,0.007809559
27-08-18,105.7197113,0.01107005
28-08-18,106.3563461,0.006021912
29-08-18,108.0540237,0.015962166
30-08-18,107.9865112,-0.000624803
31-08-18,108.3530579,0.003394374
04-09-18,107.7550049,-0.005519484
05-09-18,104.6490021,-0.028824673
06-09-18,104.890152,0.002304369
07-09-18,104.3789291,-0.004873888
10-09-18,105.5075073,0.010812318
11-09-18,107.3016357,0.017004747
12-09-18,107.7550049,0.004225184
13-09-18,108.912529,0.010742184
14-09-18,109.3562393,0.004074006
17-09-18,108.1697845,-0.010849447
18-09-18,109.201889,0.009541523
19-09-18,107.745369,-0.013337865
20-09-18,109.5491791,0.016741417
21-09-18,110.2147369,0.006075425
24-09-18,110.6102219,0.003588313
25-09-18,110.3980103,-0.001918553
26-09-18,109.9446564,-0.00410654
27-09-18,110.3594284,0.003772553
28-09-18,110.3208389,-0.000349671
01-10-18,111.5169449,0.010842067
02-10-18,111.0732193,-0.003978997
03-10-18,111.0924988,0.000173575
04-10-18,108.7967758,-0.020664968
05-10-18,108.1601334,-0.005851667
08-10-18,106.9254608,-0.011415228
09-10-18,108.285553,0.012720003
10-10-18,102.4015045,-0.054338259
11-10-18,102.160347,-0.002355019
12-10-18,105.690773,0.034557694
15-10-18,103.7905273,-0.017979296
16-10-18,107.0701599,0.031598573
17-10-18,106.7904053,-0.002612816
18-10-18,104.6586685,-0.019961875
19-10-18,104.8130035,0.001474651
22-10-18,105.7486343,0.008926667
23-10-18,104.2728119,-0.013955948
24-10-18,98.69746399,-0.053468855
25-10-18,104.465744,0.058444055
26-10-18,103.1731796,-0.012373093
29-10-18,100.1732788,-0.029076363
30-10-18,100.0575333,-0.001155453
31-10-18,103.0284805,0.02969239
01-11-18,102.1699905,-0.00833255
02-11-18,102.4015045,0.002265968
05-11-18,103.7037125,0.012716688
06-11-18,103.9062729,0.001953261
07-11-18,107.99617,0.039361408
08-11-18,107.7935944,-0.001875767
09-11-18,105.690773,-0.019507851
12-11-18,103.0863724,-0.024641703
13-11-18,103.1538849,0.000654912
14-11-18,101.6910629,-0.014180968
15-11-18,103.928894,0.022006173
16-11-18,104.907341,0.009414581
19-11-18,101.3519897,-0.033890395
20-11-18,98.53289795,-0.027814864
21-11-18,99.88916779,0.01376464
23-11-18,99.85041046,-0.000388003
26-11-18,103.1442032,0.032987273
27-11-18,103.7932892,0.006292995
28-11-18,107.6489563,0.037147557
29-11-18,106.7480087,-0.008369311
30-11-18,107.4261398,0.006352635
03-12-18,108.5886383,0.010821374
04-12-18,105.1301727,-0.03184924
06-12-18,105.7792358,0.006173899
07-12-18,101.5457458,-0.040021938
10-12-18,104.2292023,0.026426084
11-12-18,105.1979675,0.009294567
12-12-18,105.6726685,0.004512453
13-12-18,106.0311203,0.003392096
14-12-18,102.7179413,-0.031247232
17-12-18,99.67603302,-0.029614186
18-12-18,100.72229,0.010496576
19-12-18,100.4510269,-0.002693179
20-12-18,98.33914948,-0.021023951
21-12-18,95.16159821,-0.03231217
24-12-18,91.18967438,-0.041738726
26-12-18,97.41880798,0.068309638
27-12-18,98.01945496,0.006165616
28-12-18,97.25411987,-0.007807992
31-12-18,98.39725494,0.011754104
02-01-19,97.96131897,-0.004430367
03-01-19,94.35752869,-0.036787891
04-01-19,98.74600983,0.046509072
07-01-19,98.87195587,0.001275455
08-01-19,99.58882904,0.007250521
09-01-19,101.0129242,0.014299748
10-01-19,100.3638535,-0.006425621
11-01-19,99.58882904,-0.007722147
14-01-19,98.86227417,-0.007295546
15-01-19,101.729805,0.029005309
16-01-19,102.0882416,0.003523418
17-01-19,102.8051453,0.007022392
18-01-19,104.3454742,0.014982995
22-01-19,102.378891,-0.018846848
23-01-19,103.3767014,0.009746251
24-01-19,102.8826294,-0.004779336
25-01-19,103.8223419,0.009133831
28-01-19,101.7976227,-0.019501768
29-01-19,99.7244873,-0.020365263
30-01-19,103.0570068,0.033417264
31-01-19,101.167923,-0.018330475
01-02-19,99.56945801,-0.015800116
04-02-19,102.4370193,0.028799608
05-02-19,103.8707733,0.013996444
06-02-19,102.7179413,-0.011098714
07-02-19,101.9816895,-0.007167704
08-02-19,102.3692017,0.003799821
11-02-19,101.9623108,-0.003974739
12-02-19,103.5510712,0.01558184
13-02-19,103.4735718,-0.000748417
14-02-19,103.5607605,0.000842618
15-02-19,104.8395233,0.012347947
19-02-19,104.7910919,-0.000461957
20-02-19,104.2462692,-0.005199132
21-02-19,106.4450378,0.02109206
22-02-19,107.9627533,0.014258208
25-02-19,108.5659409,0.005586997
26-02-19,109.315094,0.006900443
27-02-19,109.1302261,-0.001691147
28-02-19,108.9940186,-0.00124812
01-03-19,109.480484,0.004463231
04-03-19,109.2177963,-0.002399402
05-03-19,108.672966,-0.004988476
06-03-19,108.7216187,0.000447698
07-03-19,107.3984604,-0.012170149
08-03-19,107.515213,0.001087098
11-03-19,109.7723618,0.020993762
12-03-19,110.5409317,0.007001489
13-03-19,111.3970795,0.007745075
14-03-19,111.4846573,0.000786177
15-03-19,112.7688828,0.011519302
18-03-19,114.3838882,0.014321375
19-03-19,114.4617157,0.000680406
20-03-19,114.3352509,-0.001104866
21-03-19,116.9620819,0.022974813
22-03-19,113.8779831,-0.026368365
25-03-19,114.4714737,0.005211636
26-03-19,114.7146835,0.002124633
27-03-19,113.6055679,-0.009668471
28-03-19,113.7612381,0.001370269
29-03-19,114.7438812,0.008637768
01-04-19,115.7946091,0.009157158
02-04-19,115.9599991,0.001428305
03-04-19,116.7188644,0.006544199
04-04-19,116.1253815,-0.005084722
05-04-19,116.6410141,0.004440309
08-04-19,116.6799316,0.000333652
09-04-19,116.047554,-0.005419763
10-04-19,116.9328995,0.007629161
11-04-19,117.0690918,0.001164705
12-04-19,117.6723022,0.005152602
15-04-19,117.7695999,0.000826853
16-04-19,117.4971619,-0.002313314
17-04-19,118.4700775,0.008280333
18-04-19,120.0267181,0.013139526
22-04-19,120.4061432,0.003161172
23-04-19,122.0406189,0.013574687
24-04-19,121.6222763,-0.003427896
25-04-19,125.6500702,0.033117238
26-04-19,126.3700333,0.005729906
29-04-19,126.2532806,-0.000923895
30-04-19,127.0608139,0.006396137
01-05-19,124.414505,-0.020827105
02-05-19,122.7897491,-0.013059216
03-05-19,125.4068451,0.021313635
06-05-19,124.6771622,-0.005818525
07-05-19,122.1184464,-0.020522731
08-05-19,122.1087341,-7.95E-05
09-05-19,122.098999,-7.97E-05
10-05-19,123.6848145,0.012987948
13-05-19,120.0072479,-0.029733371
14-05-19,121.3498611,0.011187768
15-05-19,123.0587387,0.014082237
16-05-19,125.9003525,0.023091524
17-05-19,125.060585,-0.006670096
20-05-19,123.2540436,-0.01444533
21-05-19,123.9180756,0.005387507
22-05-19,124.6699677,0.006067655
23-05-19,123.2149811,-0.011670706
24-05-19,123.2735672,0.000475479
28-05-19,123.1954575,-0.000633629
29-05-19,122.0041122,-0.009670366
30-05-19,122.7755508,0.006323054
31-05-19,120.773735,-0.016304678
03-06-19,117.0239563,-0.031047965
04-06-19,120.2659454,0.027703636
05-06-19,122.8732147,0.021679198
06-06-19,124.8164444,0.015814917
07-06-19,128.3123169,0.028008108
10-06-19,129.4841309,0.009132513
11-06-19,128.9958496,-0.003770974
12-06-19,128.4001923,-0.004617647
13-06-19,129.2107086,0.006312423
14-06-19,129.3376617,0.000982528
17-06-19,129.728241,0.003019841
18-06-19,131.9839783,0.017388175
19-06-19,132.5015259,0.003921291
20-06-19,133.7318878,0.009285644
21-06-19,133.7514191,0.000146048
24-06-19,134.5424042,0.005913845
25-06-19,130.2946167,-0.031572109
26-06-19,130.7828522,0.003747165
27-06-19,130.9976807,0.001642635
28-06-19,130.8121796,-0.001416064
01-07-19,132.4917603,0.012839635
02-07-19,133.3705902,0.006633091
03-07-19,134.2299194,0.006443169
05-07-19,133.839325,-0.002909891
08-07-19,133.7416687,-0.000729653
09-07-19,133.253418,-0.0036507
10-07-19,134.6107635,0.010186197
11-07-19,135.1478119,0.003989639
12-07-19,135.6360779,0.003612829
15-07-19,135.6360779,0
16-07-19,133.8588562,-0.013102868
17-07-19,133.0678711,-0.005909098
18-07-19,133.2143555,0.001100825
19-07-19,133.4096375,0.001465923
22-07-19,135.1770935,0.013248339
23-07-19,136.0169373,0.006212915
24-07-19,137.4133148,0.010266204
25-07-19,136.8957672,-0.003766357
26-07-19,138.0187683,0.00820333
29-07-19,137.7160339,-0.002193429
30-07-19,137.052002,-0.004821748
31-07-19,133.0678711,-0.029070213
01-08-19,134.8158112,0.013135703
02-08-19,133.6830902,-0.008401989
05-08-19,129.1032867,-0.034258659
06-08-19,131.5250244,0.018758141
07-08-19,132.10112,0.004380121
08-08-19,135.626297,0.026685444
09-08-19,134.4740601,-0.008495675
12-08-19,132.5991364,-0.013942642
13-08-19,135.3431549,0.020694091
14-08-19,131.2673492,-0.030114605
15-08-19,130.9734344,-0.002239055
16-08-19,133.3738556,0.018327542
19-08-19,135.6076965,0.016748717
20-08-19,134.480957,-0.008308817
21-08-19,135.97995,0.011146507
22-08-19,134.9904175,-0.007277047
23-08-19,130.6893158,-0.031862274
26-08-19,132.7075806,0.015443227
27-08-19,132.9917145,0.002141053
28-08-19,132.8153381,-0.001326221
29-08-19,135.3235474,0.018884937
30-08-19,135.0687866,-0.001882605
03-09-19,133.2856598,-0.01320162
04-09-19,134.8434906,0.01168791
05-09-19,137.2144623,0.017583138
06-09-19,136.2837067,-0.006783218
09-09-19,134.7357025,-0.011358688
10-09-19,133.3248444,-0.010471301
11-09-19,133.3639984,0.000293674
12-09-19,134.7357025,0.010285415
13-09-19,134.5397339,-0.001454467
16-09-19,133.569809,-0.007209208
17-09-19,134.6083374,0.007775174
18-09-19,135.7154388,0.008224613
19-09-19,138.2138214,0.018408978
20-09-19,136.6168213,-0.011554562
23-09-19,136.3228912,-0.002151492
24-09-19,134.5985413,-0.012649013
25-09-19,136.5384064,0.01441223
26-09-19,136.7147675,0.001291659
27-09-19,134.9414215,-0.012971137
30-09-19,136.2151337,0.009439001
01-10-19,134.2948151,-0.014097689
02-10-19,131.9237976,-0.017655316
03-10-19,133.5207825,0.012105358
04-10-19,135.3235474,0.013501755
07-10-19,134.3437805,-0.00724018
08-10-19,132.9231567,-0.010574541
09-10-19,135.4411163,0.018942972
10-10-19,136.2837067,0.006221082
11-10-19,136.851944,0.004169518
14-10-19,136.7245789,-0.000930678
15-10-19,138.7036743,0.014475053
16-10-19,137.5671539,-0.008193874
17-10-19,136.8617249,-0.005127889
18-10-19,134.6278992,-0.016321771
21-10-19,135.627243,0.007423007
22-10-19,133.6089783,-0.014880969
23-10-19,134.4613495,0.006379595
24-10-19,137.1066895,0.019673609
25-10-19,137.8807068,0.005645365
28-10-19,141.2706451,0.024586024
29-10-19,139.9381866,-0.009431956
30-10-19,141.6821442,0.012462342
31-10-19,140.4672241,-0.008574969
01-11-19,140.8101654,0.002441433
04-11-19,141.6233673,0.005775165
05-11-19,141.5351868,-0.000622641
06-11-19,141.14328,-0.00276897
07-11-19,141.3392181,0.001388221
08-11-19,143.0047913,0.011784225
11-11-19,143.1517639,0.001027746
12-11-19,144.0923462,0.006570525
13-11-19,144.3274689,0.00163175
14-11-19,145.0622864,0.005091321
15-11-19,146.933609,0.012900132
18-11-19,147.2961121,0.002467121
19-11-19,147.345108,0.000332636
20-11-19,147.0895081,-0.001734703
21-11-19,146.9518738,-0.000935718
22-11-19,147.0600128,0.000735881
25-11-19,148.6722565,0.010963168
26-11-19,149.4587402,0.005290051
27-11-19,149.7438354,0.001907518
29-11-19,148.8197327,-0.006171224
02-12-19,147.0207062,-0.012088629
03-12-19,146.7847595,-0.001604853
04-12-19,147.3156128,0.003616542
05-12-19,147.3942566,0.000533846
06-12-19,149.1834717,0.012138974
09-12-19,148.8000946,-0.002569836
10-12-19,148.5739746,-0.001519623
11-12-19,149.1343231,0.003771512
12-12-19,150.6483002,0.010151768
13-12-19,151.9164734,0.008418105
16-12-19,152.8995514,0.006471174
17-12-19,152.073761,-0.005400869
18-12-19,151.7591858,-0.00206857
19-12-19,153.0765228,0.008680443
20-12-19,154.7477722,0.010917738
23-12-19,154.7477722,0
24-12-19,154.7182465,-0.000190799
26-12-19,155.9864502,0.00819686
27-12-19,156.2715454,0.001827692
30-12-19,154.9247284,-0.008618441
31-12-19,155.0328522,0.000697912
02-01-20,157.9034882,0.018516308
03-01-20,155.9372864,-0.012451921
06-01-20,156.3403473,0.002584763
07-01-20,154.9148712,-0.009117775
08-01-20,157.382431,0.015928489
09-01-20,159.3486023,0.012492953
10-01-20,158.6112976,-0.004626992
13-01-20,160.5184631,0.012024147
